Date,CLOSE,Dividend,SplitFactor,CumulativeDividend,cum_factor
2011-04-07,76.4100,0.0000,1.0000,0.0000,1.0000
2011-04-08,76.7200,0.0000,1.0000,0.0000,1.0000
2011-04-11,77.7100,0.0000,1.0000,0.0000,1.0000
2011-04-12,77.0300,0.0000,1.0000,0.0000,1.0000
2011-04-13,77.5000,0.0000,1.0000,0.0000,1.0000
2011-04-14,76.3100,0.0000,1.0000,0.0000,1.0000
2011-04-15,76.4700,0.0000,1.0000,0.0000,1.0000
2011-04-18,75.6800,0.0000,1.0000,0.0000,1.0000
2011-04-19,75.9200,0.0000,1.0000,0.0000,1.0000
2011-04-20,77.3700,0.0000,1.0000,0.0000,1.0000
2011-04-21,77.7700,0.0000,1.0000,0.0000,1.0000
2011-04-25,77.7600,0.0000,1.0000,0.0000,1.0000
2011-04-26,78.7700,0.0000,1.0000,0.0000,1.0000
2011-04-27,78.8900,0.0000,1.0000,0.0000,1.0000
2011-04-28,77.6600,0.0000,1.0000,0.0000,1.0000
2011-04-29,78.1200,0.0000,1.0000,0.0000,1.0000
2011-05-02,79.1400,0.0000,1.0000,0.0000,1.0000
2011-05-03,80.0000,0.0000,1.0000,0.0000,1.0000
2011-05-04,79.7700,0.0000,1.0000,0.0000,1.0000
2011-05-05,78.7000,0.0000,1.0000,0.0000,1.0000
2011-05-06,79.4100,0.0000,1.0000,0.0000,1.0000
2011-05-09,79.8600,0.0000,1.0000,0.0000,1.0000
2011-05-10,80.3500,0.0000,1.0000,0.0000,1.0000
2011-05-11,79.3400,0.0000,1.0000,0.0000,1.0000
2011-05-12,79.9300,0.0000,1.0000,0.0000,1.0000
2011-05-13,79.9100,0.0000,1.0000,0.0000,1.0000
2011-05-16,79.9400,0.0000,1.0000,0.0000,1.0000
2011-05-17,80.6000,0.0000,1.0000,0.0000,1.0000
2011-05-18,80.0100,0.1500,1.0000,0.1500,1.0000
2011-05-19,79.6400,0.0000,1.0000,0.1500,1.0000
2011-05-20,78.2300,0.0000,1.0000,0.1500,1.0000
2011-05-23,76.9200,0.0000,1.0000,0.1500,1.0000
2011-05-24,77.6000,0.0000,1.0000,0.1500,1.0000
2011-05-25,78.7500,0.0000,1.0000,0.1500,1.0000
2011-05-26,79.2900,0.0000,1.0000,0.1500,1.0000
2011-05-27,79.8000,0.0000,1.0000,0.1500,1.0000
2011-05-31,81.0600,0.0000,1.0000,0.1500,1.0000
2011-06-01,79.1800,0.0000,1.0000,0.1500,1.0000
2011-06-02,80.7000,0.0000,1.0000,0.1500,1.0000
2011-06-03,79.1300,0.0000,1.0000,0.1500,1.0000
2011-06-06,78.2000,0.0000,1.0000,0.1500,1.0000
2011-06-07,79.8200,0.0000,1.0000,0.1500,1.0000
2011-06-08,76.7100,0.0000,1.0000,0.1500,1.0000
2011-06-09,76.4300,0.0000,1.0000,0.1500,1.0000
2011-06-10,74.6900,0.0000,1.0000,0.1500,1.0000
2011-06-13,74.8600,0.0000,1.0000,0.1500,1.0000
2011-06-14,75.9300,0.0000,1.0000,0.1500,1.0000
2011-06-15,74.8400,0.0000,1.0000,0.1500,1.0000
2011-06-16,74.8800,0.0000,1.0000,0.1500,1.0000
2011-06-17,74.4300,0.0000,1.0000,0.1500,1.0000
2011-06-20,74.0500,0.0000,1.0000,0.1500,1.0000
2011-06-21,74.9900,0.0000,1.0000,0.1500,1.0000
2011-06-22,74.6600,0.0000,1.0000,0.1500,1.0000
2011-06-23,75.3100,0.0000,1.0000,0.1500,1.0000
2011-06-24,73.3700,0.0000,1.0000,0.1500,1.0000
2011-06-27,73.8900,0.0000,1.0000,0.1500,1.0000
2011-06-28,75.2800,0.0000,1.0000,0.1500,1.0000
2011-06-29,86.5700,0.0000,1.0000,0.1500,1.0000
2011-06-30,84.2600,0.0000,1.0000,0.1500,1.0000
2011-07-01,87.9700,0.0000,1.0000,0.1500,1.0000
2011-07-05,88.3200,0.0000,1.0000,0.1500,1.0000
2011-07-06,88.2000,0.0000,1.0000,0.1500,1.0000
2011-07-07,90.1500,0.0000,1.0000,0.1500,1.0000
2011-07-08,89.7300,0.0000,1.0000,0.1500,1.0000
2011-07-11,87.9000,0.0000,1.0000,0.1500,1.0000
2011-07-12,87.7000,0.0000,1.0000,0.1500,1.0000
2011-07-13,88.7400,0.0000,1.0000,0.1500,1.0000
2011-07-14,87.9400,0.0000,1.0000,0.1500,1.0000
2011-07-15,88.7500,0.0000,1.0000,0.1500,1.0000
2011-07-18,88.0700,0.0000,1.0000,0.1500,1.0000
2011-07-19,89.2100,0.0000,1.0000,0.1500,1.0000
2011-07-20,88.6400,0.0000,1.0000,0.1500,1.0000
2011-07-21,88.0500,0.0000,1.0000,0.1500,1.0000
2011-07-22,89.5200,0.0000,1.0000,0.1500,1.0000
2011-07-25,89.0800,0.0000,1.0000,0.1500,1.0000
2011-07-26,89.2000,0.0000,1.0000,0.1500,1.0000
2011-07-27,87.7500,0.0000,1.0000,0.1500,1.0000
2011-07-28,86.9200,0.0000,1.0000,0.1500,1.0000
2011-07-29,85.5400,0.0000,1.0000,0.1500,1.0000
2011-08-01,85.6800,0.0000,1.0000,0.1500,1.0000
2011-08-02,83.5600,0.0000,1.0000,0.1500,1.0000
2011-08-03,87.4800,0.0000,1.0000,0.1500,1.0000
2011-08-04,84.9900,0.0000,1.0000,0.1500,1.0000
2011-08-05,83.4100,0.0000,1.0000,0.1500,1.0000
2011-08-08,79.2400,0.0000,1.0000,0.1500,1.0000
2011-08-09,82.7600,0.0000,1.0000,0.1500,1.0000
2011-08-10,79.2800,0.0000,1.0000,0.1500,1.0000
2011-08-11,84.5200,0.0000,1.0000,0.1500,1.0000
2011-08-12,83.8300,0.0000,1.0000,0.1500,1.0000
2011-08-15,85.8700,0.0000,1.0000,0.1500,1.0000
2011-08-16,85.8300,0.0000,1.0000,0.1500,1.0000
2011-08-17,83.9900,0.1500,1.0000,0.3000,1.0000
2011-08-18,80.2900,0.0000,1.0000,0.3000,1.0000
2011-08-19,79.6000,0.0000,1.0000,0.3000,1.0000
2011-08-22,79.7900,0.0000,1.0000,0.3000,1.0000
2011-08-23,83.7700,0.0000,1.0000,0.3000,1.0000
2011-08-24,86.3800,0.0000,1.0000,0.3000,1.0000
2011-08-25,84.1100,0.0000,1.0000,0.3000,1.0000
2011-08-26,85.8500,0.0000,1.0000,0.3000,1.0000
2011-08-29,86.5800,0.0000,1.0000,0.3000,1.0000
2011-08-30,87.9300,0.0000,1.0000,0.3000,1.0000
2011-08-31,87.8800,0.0000,1.0000,0.3000,1.0000
2011-09-01,87.7300,0.0000,1.0000,0.3000,1.0000
2011-09-02,85.5500,0.0000,1.0000,0.3000,1.0000
2011-09-06,85.8600,0.0000,1.0000,0.3000,1.0000
2011-09-07,88.4800,0.0000,1.0000,0.3000,1.0000
2011-09-08,87.4600,0.0000,1.0000,0.3000,1.0000
2011-09-09,86.3500,0.0000,1.0000,0.3000,1.0000
2011-09-12,87.4500,0.0000,1.0000,0.3000,1.0000
2011-09-13,87.7700,0.0000,1.0000,0.3000,1.0000
2011-09-14,89.5800,0.0000,1.0000,0.3000,1.0000
2011-09-15,90.5000,0.0000,1.0000,0.3000,1.0000
2011-09-16,90.8500,0.0000,1.0000,0.3000,1.0000
2011-09-19,90.0300,0.0000,1.0000,0.3000,1.0000
2011-09-20,92.8400,0.0000,1.0000,0.3000,1.0000
2011-09-21,91.4200,0.0000,1.0000,0.3000,1.0000
2011-09-22,88.3000,0.0000,1.0000,0.3000,1.0000
2011-09-23,90.0800,0.0000,1.0000,0.3000,1.0000
2011-09-26,90.2800,0.0000,1.0000,0.3000,1.0000
2011-09-27,89.4800,0.0000,1.0000,0.3000,1.0000
2011-09-28,87.6300,0.0000,1.0000,0.3000,1.0000
2011-09-29,87.6900,0.0000,1.0000,0.3000,1.0000
2011-09-30,85.7200,0.0000,1.0000,0.3000,1.0000
2011-10-03,84.2600,0.0000,1.0000,0.3000,1.0000
2011-10-04,84.7800,0.0000,1.0000,0.3000,1.0000
2011-10-05,84.9900,0.0000,1.0000,0.3000,1.0000
2011-10-06,87.1300,0.0000,1.0000,0.3000,1.0000
2011-10-07,86.2500,0.0000,1.0000,0.3000,1.0000
2011-10-10,89.2500,0.0000,1.0000,0.3000,1.0000
2011-10-11,90.5100,0.0000,1.0000,0.3000,1.0000
2011-10-12,91.1700,0.0000,1.0000,0.3000,1.0000
2011-10-13,92.6000,0.0000,1.0000,0.3000,1.0000
2011-10-14,93.9200,0.0000,1.0000,0.3000,1.0000
2011-10-17,91.1900,0.0000,1.0000,0.3000,1.0000
2011-10-18,93.9100,0.0000,1.0000,0.3000,1.0000
2011-10-19,90.0800,0.0000,1.0000,0.3000,1.0000
2011-10-20,91.3500,0.0000,1.0000,0.3000,1.0000
2011-10-21,93.4300,0.0000,1.0000,0.3000,1.0000
2011-10-24,94.2100,0.0000,1.0000,0.3000,1.0000
2011-10-25,90.6800,0.0000,1.0000,0.3000,1.0000
2011-10-26,92.0200,0.0000,1.0000,0.3000,1.0000
2011-10-27,94.4000,0.0000,1.0000,0.3000,1.0000
2011-10-28,95.1000,0.0000,1.0000,0.3000,1.0000
2011-10-31,93.2600,0.0000,1.0000,0.3000,1.0000
2011-11-01,90.0300,0.0000,1.0000,0.3000,1.0000
2011-11-02,91.5000,0.0000,1.0000,0.3000,1.0000
2011-11-03,93.1800,0.0000,1.0000,0.3000,1.0000
2011-11-04,92.6400,0.0000,1.0000,0.3000,1.0000
2011-11-07,92.9600,0.0000,1.0000,0.3000,1.0000
2011-11-08,94.5400,0.0000,1.0000,0.3000,1.0000
2011-11-09,93.1300,0.0000,1.0000,0.3000,1.0000
2011-11-10,93.0400,0.0000,1.0000,0.3000,1.0000
2011-11-11,95.1600,0.0000,1.0000,0.3000,1.0000
2011-11-14,93.8200,0.0000,1.0000,0.3000,1.0000
2011-11-15,95.6300,0.0000,1.0000,0.3000,1.0000
2011-11-16,93.4000,0.2200,1.0000,0.5200,1.0000
2011-11-17,91.4000,0.0000,1.0000,0.5200,1.0000
2011-11-18,90.8100,0.0000,1.0000,0.5200,1.0000
2011-11-21,91.2100,0.0000,1.0000,0.5200,1.0000
2011-11-22,90.8400,0.0000,1.0000,0.5200,1.0000
2011-11-23,89.2900,0.0000,1.0000,0.5200,1.0000
2011-11-25,89.0200,0.0000,1.0000,0.5200,1.0000
2011-11-28,93.4700,0.0000,1.0000,0.5200,1.0000
2011-11-29,92.9000,0.0000,1.0000,0.5200,1.0000
2011-11-30,96.9700,0.0000,1.0000,0.5200,1.0000
2011-12-01,97.7600,0.0000,1.0000,0.5200,1.0000
2011-12-02,97.2000,0.0000,1.0000,0.5200,1.0000
2011-12-05,96.0600,0.0000,1.0000,0.5200,1.0000
2011-12-06,95.3700,0.0000,1.0000,0.5200,1.0000
2011-12-07,97.0700,0.0000,1.0000,0.5200,1.0000
2011-12-08,95.8000,0.0000,1.0000,0.5200,1.0000
2011-12-09,97.1900,0.0000,1.0000,0.5200,1.0000
2011-12-12,96.9200,0.0000,1.0000,0.5200,1.0000
2011-12-13,95.9100,0.0000,1.0000,0.5200,1.0000
2011-12-14,96.3600,0.0000,1.0000,0.5200,1.0000
2011-12-15,95.8200,0.0000,1.0000,0.5200,1.0000
2011-12-16,97.4400,0.0000,1.0000,0.5200,1.0000
2011-12-19,98.5800,0.0000,1.0000,0.5200,1.0000
2011-12-20,101.3500,0.0000,1.0000,0.5200,1.0000
2011-12-21,100.7200,0.0000,1.0000,0.5200,1.0000
2011-12-22,100.5400,0.0000,1.0000,0.5200,1.0000
2011-12-23,102.4800,0.0000,1.0000,0.5200,1.0000
2011-12-27,101.9100,0.0000,1.0000,0.5200,1.0000
2011-12-28,100.7200,0.0000,1.0000,0.5200,1.0000
2011-12-29,103.1500,0.0000,1.0000,0.5200,1.0000
2011-12-30,101.5300,0.0000,1.0000,0.5200,1.0000
2012-01-03,102.9900,0.0000,1.0000,0.5200,1.0000
2012-01-04,101.1500,0.0000,1.0000,0.5200,1.0000
2012-01-05,101.9100,0.0000,1.0000,0.5200,1.0000
2012-01-06,100.7100,0.0000,1.0000,0.5200,1.0000
2012-01-09,99.9000,0.0000,1.0000,0.5200,1.0000
2012-01-10,99.8000,0.0000,1.0000,0.5200,1.0000
2012-01-11,99.1100,0.0000,1.0000,0.5200,1.0000
2012-01-12,101.3400,0.0000,1.0000,0.5200,1.0000
2012-01-13,100.7400,0.0000,1.0000,0.5200,1.0000
2012-01-17,102.5300,0.0000,1.0000,0.5200,1.0000
2012-01-18,103.7800,0.0000,1.0000,0.5200,1.0000
2012-01-19,102.3700,0.0000,1.0000,0.5200,1.0000
2012-01-20,100.5800,0.0000,1.0000,0.5200,1.0000
2012-01-23,99.6000,0.0000,1.0000,0.5200,1.0000
2012-01-24,101.0100,0.0000,1.0000,0.5200,1.0000
2012-01-25,100.5600,0.0000,1.0000,0.5200,1.0000
2012-01-26,100.8600,0.0000,1.0000,0.5200,1.0000
2012-01-27,101.0500,0.0000,1.0000,0.5200,1.0000
2012-01-30,99.8800,0.0000,1.0000,0.5200,1.0000
2012-01-31,100.6400,0.0000,1.0000,0.5200,1.0000
2012-02-01,102.5100,0.0000,1.0000,0.5200,1.0000
2012-02-02,106.0600,0.0000,1.0000,0.5200,1.0000
2012-02-03,107.0300,0.0000,1.0000,0.5200,1.0000
2012-02-06,107.3600,0.0000,1.0000,0.5200,1.0000
2012-02-07,106.9800,0.0000,1.0000,0.5200,1.0000
2012-02-08,108.3500,0.0000,1.0000,0.5200,1.0000
2012-02-09,112.4200,0.0000,1.0000,0.5200,1.0000
2012-02-10,113.9000,0.0000,1.0000,0.5200,1.0000
2012-02-13,112.7100,0.0000,1.0000,0.5200,1.0000
2012-02-14,115.2400,0.0000,1.0000,0.5200,1.0000
2012-02-15,115.1000,0.2200,1.0000,0.7400,1.0000
2012-02-16,113.8000,0.0000,1.0000,0.7400,1.0000
2012-02-17,115.0100,0.0000,1.0000,0.7400,1.0000
2012-02-21,114.2000,0.0000,1.0000,0.7400,1.0000
2012-02-22,116.3600,0.0000,1.0000,0.7400,1.0000
2012-02-23,116.4800,0.0000,1.0000,0.7400,1.0000
2012-02-24,117.5400,0.0000,1.0000,0.7400,1.0000
2012-02-27,116.8600,0.0000,1.0000,0.7400,1.0000
2012-02-28,118.9500,0.0000,1.0000,0.7400,1.0000
2012-02-29,116.3700,0.0000,1.0000,0.7400,1.0000
2012-03-01,117.1800,0.0000,1.0000,0.7400,1.0000
2012-03-02,116.1600,0.0000,1.0000,0.7400,1.0000
2012-03-05,116.2400,0.0000,1.0000,0.7400,1.0000
2012-03-06,114.8400,0.0000,1.0000,0.7400,1.0000
2012-03-07,115.6400,0.0000,1.0000,0.7400,1.0000
2012-03-08,117.9700,0.0000,1.0000,0.7400,1.0000
2012-03-09,117.1700,0.0000,1.0000,0.7400,1.0000
2012-03-12,116.5300,0.0000,1.0000,0.7400,1.0000
2012-03-13,117.2700,0.0000,1.0000,0.7400,1.0000
2012-03-14,116.7500,0.0000,1.0000,0.7400,1.0000
2012-03-15,117.0000,0.0000,1.0000,0.7400,1.0000
2012-03-16,116.6800,0.0000,1.0000,0.7400,1.0000
2012-03-19,118.8400,0.0000,1.0000,0.7400,1.0000
2012-03-20,116.5200,0.0000,1.0000,0.7400,1.0000
2012-03-21,116.7500,0.0000,1.0000,0.7400,1.0000
2012-03-22,117.2800,0.0000,1.0000,0.7400,1.0000
2012-03-23,118.7800,0.0000,1.0000,0.7400,1.0000
2012-03-26,120.0600,0.0000,1.0000,0.7400,1.0000
2012-03-27,119.8100,0.0000,1.0000,0.7400,1.0000
2012-03-28,119.3500,0.0000,1.0000,0.7400,1.0000
2012-03-29,119.0000,0.0000,1.0000,0.7400,1.0000
2012-03-30,118.0000,0.0000,1.0000,0.7400,1.0000
2012-04-02,118.9800,0.0000,1.0000,0.7400,1.0000
2012-04-03,120.3600,0.0000,1.0000,0.7400,1.0000
2012-04-04,118.9800,0.0000,1.0000,0.7400,1.0000
2012-04-05,121.0100,0.0000,1.0000,0.7400,1.0000
2012-04-09,119.5000,0.0000,1.0000,0.7400,1.0000
2012-04-10,116.7400,0.0000,1.0000,0.7400,1.0000
2012-04-11,117.3800,0.0000,1.0000,0.7400,1.0000
2012-04-12,121.0200,0.0000,1.0000,0.7400,1.0000
2012-04-13,123.1600,0.0000,1.0000,0.7400,1.0000
2012-04-16,120.8300,0.0000,1.0000,0.7400,1.0000
2012-04-17,122.0800,0.0000,1.0000,0.7400,1.0000
2012-04-18,121.7800,0.0000,1.0000,0.7400,1.0000
2012-04-19,121.1900,0.0000,1.0000,0.7400,1.0000
2012-04-20,121.0100,0.0000,1.0000,0.7400,1.0000
2012-04-23,118.1000,0.0000,1.0000,0.7400,1.0000
2012-04-24,118.9300,0.0000,1.0000,0.7400,1.0000
2012-04-25,121.7900,0.0000,1.0000,0.7400,1.0000
2012-04-26,123.1900,0.0000,1.0000,0.7400,1.0000
2012-04-27,123.5200,0.0000,1.0000,0.7400,1.0000
2012-04-30,122.9800,0.0000,1.0000,0.7400,1.0000
2012-05-01,123.0900,0.0000,1.0000,0.7400,1.0000
2012-05-02,122.1900,0.0000,1.0000,0.7400,1.0000
2012-05-03,116.4100,0.0000,1.0000,0.7400,1.0000
2012-05-04,117.7900,0.0000,1.0000,0.7400,1.0000
2012-05-07,118.5100,0.0000,1.0000,0.7400,1.0000
2012-05-08,118.1400,0.0000,1.0000,0.7400,1.0000
2012-05-09,117.4200,0.0000,1.0000,0.7400,1.0000
2012-05-10,118.1700,0.0000,1.0000,0.7400,1.0000
2012-05-11,117.9200,0.0000,1.0000,0.7400,1.0000
2012-05-14,116.7200,0.0000,1.0000,0.7400,1.0000
2012-05-15,116.6100,0.0000,1.0000,0.7400,1.0000
2012-05-16,117.5300,0.2200,1.0000,0.9600,1.0000
2012-05-17,115.0100,0.0000,1.0000,0.9600,1.0000
2012-05-18,112.6400,0.0000,1.0000,0.9600,1.0000
2012-05-21,116.2200,0.0000,1.0000,0.9600,1.0000
2012-05-22,118.3900,0.0000,1.0000,0.9600,1.0000
2012-05-23,119.1700,0.0000,1.0000,0.9600,1.0000
2012-05-24,119.7700,0.0000,1.0000,0.9600,1.0000
2012-05-25,119.3700,0.0000,1.0000,0.9600,1.0000
2012-05-29,120.2800,0.0000,1.0000,0.9600,1.0000
2012-05-30,117.4900,0.0000,1.0000,0.9600,1.0000
2012-05-31,115.2000,0.0000,1.0000,0.9600,1.0000
2012-06-01,112.2500,0.0000,1.0000,0.9600,1.0000
2012-06-04,114.1600,0.0000,1.0000,0.9600,1.0000
2012-06-05,113.8100,0.0000,1.0000,0.9600,1.0000
2012-06-06,116.3400,0.0000,1.0000,0.9600,1.0000
2012-06-07,116.8100,0.0000,1.0000,0.9600,1.0000
2012-06-08,116.5800,0.0000,1.0000,0.9600,1.0000
2012-06-11,116.3500,0.0000,1.0000,0.9600,1.0000
2012-06-12,117.1600,0.0000,1.0000,0.9600,1.0000
2012-06-13,114.9000,0.0000,1.0000,0.9600,1.0000
2012-06-14,116.4900,0.0000,1.0000,0.9600,1.0000
2012-06-15,118.4000,0.0000,1.0000,0.9600,1.0000
2012-06-18,120.1000,0.0000,1.0000,0.9600,1.0000
2012-06-19,121.3500,0.0000,1.0000,0.9600,1.0000
2012-06-20,122.5900,0.0000,1.0000,0.9600,1.0000
2012-06-21,119.4800,0.0000,1.0000,0.9600,1.0000
2012-06-22,124.9500,0.0000,1.0000,0.9600,1.0000
2012-06-25,121.2700,0.0000,1.0000,0.9600,1.0000
2012-06-26,123.1600,0.0000,1.0000,0.9600,1.0000
2012-06-27,123.4400,0.0000,1.0000,0.9600,1.0000
2012-06-28,121.5200,0.0000,1.0000,0.9600,1.0000
2012-06-29,123.6300,0.0000,1.0000,0.9600,1.0000
2012-07-02,126.6200,0.0000,1.0000,0.9600,1.0000
2012-07-03,126.3400,0.0000,1.0000,0.9600,1.0000
2012-07-05,127.0100,0.0000,1.0000,0.9600,1.0000
2012-07-06,125.2800,0.0000,1.0000,0.9600,1.0000
2012-07-09,123.6500,0.0000,1.0000,0.9600,1.0000
2012-07-10,122.2800,0.0000,1.0000,0.9600,1.0000
2012-07-11,120.7400,0.0000,1.0000,0.9600,1.0000
2012-07-12,122.6400,0.0000,1.0000,0.9600,1.0000
2012-07-13,124.0900,0.0000,1.0000,0.9600,1.0000
2012-07-16,127.1500,0.0000,1.0000,0.9600,1.0000
2012-07-17,128.2300,0.0000,1.0000,0.9600,1.0000
2012-07-18,127.8200,0.0000,1.0000,0.9600,1.0000
2012-07-19,125.3900,0.0000,1.0000,0.9600,1.0000
2012-07-20,125.7500,0.0000,1.0000,0.9600,1.0000
2012-07-23,124.4700,0.0000,1.0000,0.9600,1.0000
2012-07-24,122.6500,0.0000,1.0000,0.9600,1.0000
2012-07-25,122.2000,0.0000,1.0000,0.9600,1.0000
2012-07-26,126.7700,0.0000,1.0000,0.9600,1.0000
2012-07-27,129.1400,0.0000,1.0000,0.9600,1.0000
2012-07-30,130.8400,0.0000,1.0000,0.9600,1.0000
2012-07-31,129.0700,0.0000,1.0000,0.9600,1.0000
2012-08-01,127.4600,0.0000,1.0000,0.9600,1.0000
2012-08-02,129.2700,0.0000,1.0000,0.9600,1.0000
2012-08-03,130.9800,0.0000,1.0000,0.9600,1.0000
2012-08-06,131.0300,0.0000,1.0000,0.9600,1.0000
2012-08-07,130.4000,0.0000,1.0000,0.9600,1.0000
2012-08-08,131.1500,0.0000,1.0000,0.9600,1.0000
2012-08-09,128.5100,0.0000,1.0000,0.9600,1.0000
2012-08-10,129.0900,0.0000,1.0000,0.9600,1.0000
2012-08-13,128.3200,0.0000,1.0000,0.9600,1.0000
2012-08-14,129.8900,0.0000,1.0000,0.9600,1.0000
2012-08-15,129.0600,0.2200,1.0000,1.1800,1.0000
2012-08-16,129.6800,0.0000,1.0000,1.1800,1.0000
2012-08-17,128.6900,0.0000,1.0000,1.1800,1.0000
2012-08-20,128.1600,0.0000,1.0000,1.1800,1.0000
2012-08-21,127.5200,0.0000,1.0000,1.1800,1.0000
2012-08-22,128.1000,0.0000,1.0000,1.1800,1.0000
2012-08-23,127.1500,0.0000,1.0000,1.1800,1.0000
2012-08-24,126.6600,0.0000,1.0000,1.1800,1.0000
2012-08-27,127.6600,0.0000,1.0000,1.1800,1.0000
2012-08-28,127.4000,0.0000,1.0000,1.1800,1.0000
2012-08-29,128.0200,0.0000,1.0000,1.1800,1.0000
2012-08-30,126.7000,0.0000,1.0000,1.1800,1.0000
2012-08-31,128.2500,0.0000,1.0000,1.1800,1.0000
2012-09-04,128.5200,0.0000,1.0000,1.1800,1.0000
2012-09-05,127.6100,0.0000,1.0000,1.1800,1.0000
2012-09-06,129.5000,0.0000,1.0000,1.1800,1.0000
2012-09-07,129.7100,0.0000,1.0000,1.1800,1.0000
2012-09-10,128.6800,0.0000,1.0000,1.1800,1.0000
2012-09-11,131.4900,0.0000,1.0000,1.1800,1.0000
2012-09-12,133.4600,0.0000,1.0000,1.1800,1.0000
2012-09-13,134.9800,0.0000,1.0000,1.1800,1.0000
2012-09-14,134.2500,0.0000,1.0000,1.1800,1.0000
2012-09-17,133.8700,0.0000,1.0000,1.1800,1.0000
2012-09-18,133.6600,0.0000,1.0000,1.1800,1.0000
2012-09-19,134.7900,0.0000,1.0000,1.1800,1.0000
2012-09-20,134.6100,0.0000,1.0000,1.1800,1.0000
2012-09-21,135.0000,0.0000,1.0000,1.1800,1.0000
2012-09-24,133.7400,0.0000,1.0000,1.1800,1.0000
2012-09-25,134.5600,0.0000,1.0000,1.1800,1.0000
2012-09-26,132.5200,0.0000,1.0000,1.1800,1.0000
2012-09-27,133.9100,0.0000,1.0000,1.1800,1.0000
2012-09-28,134.2800,0.0000,1.0000,1.1800,1.0000
2012-10-01,136.7300,0.0000,1.0000,1.1800,1.0000
2012-10-02,136.0000,0.0000,1.0000,1.1800,1.0000
2012-10-03,138.5200,0.0000,1.0000,1.1800,1.0000
2012-10-04,139.6700,0.0000,1.0000,1.1800,1.0000
2012-10-05,140.2600,0.0000,1.0000,1.1800,1.0000
2012-10-08,138.7100,0.0000,1.0000,1.1800,1.0000
2012-10-09,136.7400,0.0000,1.0000,1.1800,1.0000
2012-10-10,137.4200,0.0000,1.0000,1.1800,1.0000
2012-10-11,139.0500,0.0000,1.0000,1.1800,1.0000
2012-10-12,139.1200,0.0000,1.0000,1.1800,1.0000
2012-10-15,139.8900,0.0000,1.0000,1.1800,1.0000
2012-10-16,141.1600,0.0000,1.0000,1.1800,1.0000
2012-10-17,142.5600,0.0000,1.0000,1.1800,1.0000
2012-10-18,141.8800,0.0000,1.0000,1.1800,1.0000
2012-10-19,139.9700,0.0000,1.0000,1.1800,1.0000
2012-10-22,139.0000,0.0000,1.0000,1.1800,1.0000
2012-10-23,136.6400,0.0000,1.0000,1.1800,1.0000
2012-10-24,136.4900,0.0000,1.0000,1.1800,1.0000
2012-10-25,137.5500,0.0000,1.0000,1.1800,1.0000
2012-10-26,138.3100,0.0000,1.0000,1.1800,1.0000
2012-10-31,138.7600,0.0000,1.0000,1.1800,1.0000
2012-11-01,143.8800,0.0000,1.0000,1.1800,1.0000
2012-11-02,143.4000,0.0000,1.0000,1.1800,1.0000
2012-11-05,141.5000,0.0000,1.0000,1.1800,1.0000
2012-11-06,143.8600,0.0000,1.0000,1.1800,1.0000
2012-11-07,142.5600,0.0000,1.0000,1.1800,1.0000
